,id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName
0,world/2020/jan/09/chinas-sars-like-illness-worries-health-experts,article,world,World news,2020-01-09T19:10:17Z,China's Sars-like illness worries health experts,https://www.theguardian.com/world/2020/jan/09/chinas-sars-like-illness-worries-health-experts,https://content.guardianapis.com/world/2020/jan/09/chinas-sars-like-illness-worries-health-experts,False,pillar/news,News
1,world/2020/jan/14/case-of-mystery-coronavirus-found-outside-china-for-the-first-time-thailand,article,world,World news,2020-01-14T06:44:02Z,Case of mystery Sars-like illness found outside China for first time,https://www.theguardian.com/world/2020/jan/14/case-of-mystery-coronavirus-found-outside-china-for-the-first-time-thailand,https://content.guardianapis.com/world/2020/jan/14/case-of-mystery-coronavirus-found-outside-china-for-the-first-time-thailand,False,pillar/news,News
2,society/2020/jan/18/expert-questions-effectiveness-airport-screening-new-coronavirus,article,society,Society,2020-01-18T19:20:36Z,Expert questions effectiveness of coronavirus airport screening,https://www.theguardian.com/society/2020/jan/18/expert-questions-effectiveness-airport-screening-new-coronavirus,https://content.guardianapis.com/society/2020/jan/18/expert-questions-effectiveness-airport-screening-new-coronavirus,False,pillar/news,News
3,world/2020/jan/18/no-airport-screening-for-new-sars-like-virus-yet-china,article,world,World news,2020-01-18T19:20:36Z,No screening for new Sars-like virus at UK airports – yet,https://www.theguardian.com/world/2020/jan/18/no-airport-screening-for-new-sars-like-virus-yet-china,https://content.guardianapis.com/world/2020/jan/18/no-airport-screening-for-new-sars-like-virus-yet-china,False,pillar/news,News
4,australia-news/2020/jan/18/coronavirus-australias-top-health-official-says-there-is-no-current-need-to-enhance-airport-screening,article,australia-news,Australia news,2020-01-18T10:29:33Z,Coronavirus: Australia's top health official says there is 'no current need' to enhance airport screening,https://www.theguardian.com/australia-news/2020/jan/18/coronavirus-australias-top-health-official-says-there-is-no-current-need-to-enhance-airport-screening,https://content.guardianapis.com/australia-news/2020/jan/18/coronavirus-australias-top-health-official-says-there-is-no-current-need-to-enhance-airport-screening,False,pillar/news,News
5,world/2020/jan/18/coronavirus-what-airport-measures-are-in-place-to-detect-for-sick-passengers,article,world,World news,2020-01-18T09:21:23Z,Coronavirus: what airport measures are in place to detect sick passengers?,https://www.theguardian.com/world/2020/jan/18/coronavirus-what-airport-measures-are-in-place-to-detect-for-sick-passengers,https://content.guardianapis.com/world/2020/jan/18/coronavirus-what-airport-measures-are-in-place-to-detect-for-sick-passengers,False,pillar/news,News
6,science/2020/jan/21/coronavirus-screenings-global-travelling-airport,article,science,Science,2020-01-21T19:57:24Z,Coronavirus: airports around the world carry out screenings,https://www.theguardian.com/science/2020/jan/21/coronavirus-screenings-global-travelling-airport,https://content.guardianapis.com/science/2020/jan/21/coronavirus-screenings-global-travelling-airport,False,pillar/news,News
7,commentisfree/2020/jan/21/the-guardian-view-on-the-new-coronavirus-be-alert-not-afraid,article,commentisfree,Opinion,2020-01-21T18:29:54Z,"The Guardian view on the new coronavirus: be alert, not afraid | Editorial",https://www.theguardian.com/commentisfree/2020/jan/21/the-guardian-view-on-the-new-coronavirus-be-alert-not-afraid,https://content.guardianapis.com/commentisfree/2020/jan/21/the-guardian-view-on-the-new-coronavirus-be-alert-not-afraid,False,pillar/opinion,Opinion
8,money/2020/jan/21/european-shares-dip-as-chinese-coronavirus-concerns-deepen,article,business,Business,2020-01-21T18:23:35Z,European shares dip as Chinese coronavirus concerns deepen,https://www.theguardian.com/money/2020/jan/21/european-shares-dip-as-chinese-coronavirus-concerns-deepen,https://content.guardianapis.com/money/2020/jan/21/european-shares-dip-as-chinese-coronavirus-concerns-deepen,False,pillar/news,News
9,world/2020/jan/21/coronavirus-chinese-hospitals-not-testing-patients-say-relatives,article,world,World news,2020-01-21T12:41:46Z,"Coronavirus: Chinese hospitals not testing patients, say relatives",https://www.theguardian.com/world/2020/jan/21/coronavirus-chinese-hospitals-not-testing-patients-say-relatives,https://content.guardianapis.com/world/2020/jan/21/coronavirus-chinese-hospitals-not-testing-patients-say-relatives,False,pillar/news,News
10,us-news/2020/jan/21/us-briefing-impeachment-trial-coronavirus-and-gun-violence,article,us-news,US news,2020-01-21T11:36:35Z,"US briefing: impeachment trial, coronavirus and gun violence",https://www.theguardian.com/us-news/2020/jan/21/us-briefing-impeachment-trial-coronavirus-and-gun-violence,https://content.guardianapis.com/us-news/2020/jan/21/us-briefing-impeachment-trial-coronavirus-and-gun-violence,False,pillar/news,News
11,world/2020/jan/21/coronavirus-shares-in-asia-pacific-fall-sharply-as-fears-mount,article,world,World news,2020-01-21T09:00:43Z,Coronavirus: shares in Asia Pacific fall sharply as fears mount,https://www.theguardian.com/world/2020/jan/21/coronavirus-shares-in-asia-pacific-fall-sharply-as-fears-mount,https://content.guardianapis.com/world/2020/jan/21/coronavirus-shares-in-asia-pacific-fall-sharply-as-fears-mount,False,pillar/news,News
12,world/2020/jan/20/coronavirus-spreads-to-beijing-as-china-confirms-new-cases,article,world,World news,2020-01-21T04:28:20Z,China confirms human-to-human transmission of coronavirus,https://www.theguardian.com/world/2020/jan/20/coronavirus-spreads-to-beijing-as-china-confirms-new-cases,https://content.guardianapis.com/world/2020/jan/20/coronavirus-spreads-to-beijing-as-china-confirms-new-cases,False,pillar/news,News
13,australia-news/2020/jan/21/coronavirus-australia-to-screen-passengers-on-flights-from-china-for-potentially-fatal-illness,article,australia-news,Australia news,2020-01-21T00:34:10Z,Coronavirus: Australia to screen passengers on flights from China for potentially fatal illness,https://www.theguardian.com/australia-news/2020/jan/21/coronavirus-australia-to-screen-passengers-on-flights-from-china-for-potentially-fatal-illness,https://content.guardianapis.com/australia-news/2020/jan/21/coronavirus-australia-to-screen-passengers-on-flights-from-china-for-potentially-fatal-illness,False,pillar/news,News
14,science/2020/jan/22/coronavirus-who-steps-back-from-declaring-public-health-emergency,article,world,World news,2020-01-22T20:42:35Z,Coronavirus: WHO steps back from declaring public health emergency,https://www.theguardian.com/science/2020/jan/22/coronavirus-who-steps-back-from-declaring-public-health-emergency,https://content.guardianapis.com/science/2020/jan/22/coronavirus-who-steps-back-from-declaring-public-health-emergency,False,pillar/news,News
15,australia-news/2020/jan/23/morning-mail-sports-grants-probe-coronavirus-toll-rises-monty-pythons-terry-jones-dies,article,australia-news,Australia news,2020-01-22T20:09:52Z,"Morning mail: Sports grants probe, coronavirus toll rises, Monty Python's Terry Jones dies",https://www.theguardian.com/australia-news/2020/jan/23/morning-mail-sports-grants-probe-coronavirus-toll-rises-monty-pythons-terry-jones-dies,https://content.guardianapis.com/australia-news/2020/jan/23/morning-mail-sports-grants-probe-coronavirus-toll-rises-monty-pythons-terry-jones-dies,False,pillar/news,News
16,science/2020/jan/22/coronavirus-heathrow-to-create-separate-arrival-area,article,world,World news,2020-01-22T14:28:49Z,Coronavirus: Heathrow to screen arrivals from affected Chinese region,https://www.theguardian.com/science/2020/jan/22/coronavirus-heathrow-to-create-separate-arrival-area,https://content.guardianapis.com/science/2020/jan/22/coronavirus-heathrow-to-create-separate-arrival-area,False,pillar/news,News
17,science/2020/jan/22/have-you-encountered-any-precautionary-measures-for-coronavirus,article,world,World news,2020-01-22T13:07:50Z,Have you encountered any precautionary measures for coronavirus?,https://www.theguardian.com/science/2020/jan/22/have-you-encountered-any-precautionary-measures-for-coronavirus,https://content.guardianapis.com/science/2020/jan/22/have-you-encountered-any-precautionary-measures-for-coronavirus,False,pillar/news,News
18,us-news/2020/jan/22/us-briefing-bezos-hacked-by-saudis-impeachment-trial-and-coronavirus,article,us-news,US news,2020-01-22T11:04:04Z,"US briefing: Bezos hacked by Saudis, impeachment trial and coronavirus",https://www.theguardian.com/us-news/2020/jan/22/us-briefing-bezos-hacked-by-saudis-impeachment-trial-and-coronavirus,https://content.guardianapis.com/us-news/2020/jan/22/us-briefing-bezos-hacked-by-saudis-impeachment-trial-and-coronavirus,False,pillar/news,News
19,science/2020/jan/22/what-is-the-threat-to-australia-from-the-wuhan-coronavirus,article,world,World news,2020-01-22T07:24:42Z,What is the threat to Australia from the new coronavirus?,https://www.theguardian.com/science/2020/jan/22/what-is-the-threat-to-australia-from-the-wuhan-coronavirus,https://content.guardianapis.com/science/2020/jan/22/what-is-the-threat-to-australia-from-the-wuhan-coronavirus,False,pillar/news,News
20,education/2020/jan/22/people-cant-learn-about-treatments-they-need-why-open-access-to-medical-research-matters,article,education,Education,2020-01-22T07:00:19Z,Coronavirus and Ebola: could open access medical research find a cure?,https://www.theguardian.com/education/2020/jan/22/people-cant-learn-about-treatments-they-need-why-open-access-to-medical-research-matters,https://content.guardianapis.com/education/2020/jan/22/people-cant-learn-about-treatments-they-need-why-open-access-to-medical-research-matters,False,pillar/news,News
21,world/2020/jan/22/wednesday-briefing-jeff-bezos-hacked-by-saudi-prince,article,world,World news,2020-01-22T06:17:14Z,Wednesday briefing: Jeff Bezos 'hacked' by Saudi prince,https://www.theguardian.com/world/2020/jan/22/wednesday-briefing-jeff-bezos-hacked-by-saudi-prince,https://content.guardianapis.com/world/2020/jan/22/wednesday-briefing-jeff-bezos-hacked-by-saudi-prince,False,pillar/news,News
22,australia-news/2020/jan/24/morning-mail-sports-grants-outrage-coronavirus-lockdown-tv-rituals,article,australia-news,Australia news,2020-01-23T19:53:07Z,"Morning mail: sports grants outrage, coronavirus lockdown, TV rituals",https://www.theguardian.com/australia-news/2020/jan/24/morning-mail-sports-grants-outrage-coronavirus-lockdown-tv-rituals,https://content.guardianapis.com/australia-news/2020/jan/24/morning-mail-sports-grants-outrage-coronavirus-lockdown-tv-rituals,False,pillar/news,News
23,science/2020/jan/23/who-urges-global-unity-in-fight-against-china-coronavirus-outbreak,article,world,World news,2020-01-23T19:44:09Z,WHO urges global unity in fight against coronavirus outbreak,https://www.theguardian.com/science/2020/jan/23/who-urges-global-unity-in-fight-against-china-coronavirus-outbreak,https://content.guardianapis.com/science/2020/jan/23/who-urges-global-unity-in-fight-against-china-coronavirus-outbreak,False,pillar/news,News
24,education/2020/jan/23/uk-universities-issue-health-warnings-over-travel-to-china-coronavirus,article,education,Education,2020-01-23T19:36:16Z,UK universities issue health warnings over travel to China,https://www.theguardian.com/education/2020/jan/23/uk-universities-issue-health-warnings-over-travel-to-china-coronavirus,https://content.guardianapis.com/education/2020/jan/23/uk-universities-issue-health-warnings-over-travel-to-china-coronavirus,False,pillar/news,News
25,science/2020/jan/23/increased-likelihood-coronavirus-uk-health-secretary-matt-hancock,article,world,World news,2020-01-23T19:27:43Z,Fourteen people in UK tested for coronavirus,https://www.theguardian.com/science/2020/jan/23/increased-likelihood-coronavirus-uk-health-secretary-matt-hancock,https://content.guardianapis.com/science/2020/jan/23/increased-likelihood-coronavirus-uk-health-secretary-matt-hancock,False,pillar/news,News
26,business/2020/jan/23/financial-markets-china-coronavirus-outbreak-economy,article,business,Business,2020-01-23T18:57:47Z,World financial markets rocked by China coronavirus,https://www.theguardian.com/business/2020/jan/23/financial-markets-china-coronavirus-outbreak-economy,https://content.guardianapis.com/business/2020/jan/23/financial-markets-china-coronavirus-outbreak-economy,False,pillar/news,News
27,science/2020/jan/23/animal-trade-in-spotlight-as-china-seeks-source-of-coronavirus,article,world,World news,2020-01-23T18:17:30Z,Animal trade in spotlight as China seeks source of coronavirus,https://www.theguardian.com/science/2020/jan/23/animal-trade-in-spotlight-as-china-seeks-source-of-coronavirus,https://content.guardianapis.com/science/2020/jan/23/animal-trade-in-spotlight-as-china-seeks-source-of-coronavirus,False,pillar/news,News
28,politics/live/2020/jan/23/brexit-boris-johnson-labour-leadershiop-eu-official-tells-johnson-to-face-dose-of-realism-as-he-claims-brexit-now-crossing-finish-line--live-news,liveblog,politics,Politics,2020-01-23T17:55:12Z,"UK in 'constitutional crisis', says SNP, as Brexit becomes law without consent of Scotland, Wales and NI – live news",https://www.theguardian.com/politics/live/2020/jan/23/brexit-boris-johnson-labour-leadershiop-eu-official-tells-johnson-to-face-dose-of-realism-as-he-claims-brexit-now-crossing-finish-line--live-news,https://content.guardianapis.com/politics/live/2020/jan/23/brexit-boris-johnson-labour-leadershiop-eu-official-tells-johnson-to-face-dose-of-realism-as-he-claims-brexit-now-crossing-finish-line--live-news,False,pillar/news,News
29,science/2020/jan/23/chinese-tourist-says-she-evaded-coronavirus-checks-fly-france,article,world,World news,2020-01-23T16:46:55Z,Chinese tourist says she evaded coronavirus checks to fly to France,https://www.theguardian.com/science/2020/jan/23/chinese-tourist-says-she-evaded-coronavirus-checks-fly-france,https://content.guardianapis.com/science/2020/jan/23/chinese-tourist-says-she-evaded-coronavirus-checks-fly-france,False,pillar/news,News
30,film/2020/jan/23/china-new-year-film-releases-scrapped-coronavirus-crisis,article,film,Film,2020-01-23T16:08:55Z,China's biggest box office weekend scrapped amid coronavirus crisis,https://www.theguardian.com/film/2020/jan/23/china-new-year-film-releases-scrapped-coronavirus-crisis,https://content.guardianapis.com/film/2020/jan/23/china-new-year-film-releases-scrapped-coronavirus-crisis,False,pillar/arts,Arts
31,politics/2020/jan/23/dont-panic-dr-matt-hancock-will-protect-us-from-the-coronavirus,article,politics,Politics,2020-01-23T15:52:49Z,"Don't panic, Dr Matt Hancock will save us from the coronavirus | John Crace",https://www.theguardian.com/politics/2020/jan/23/dont-panic-dr-matt-hancock-will-protect-us-from-the-coronavirus,https://content.guardianapis.com/politics/2020/jan/23/dont-panic-dr-matt-hancock-will-protect-us-from-the-coronavirus,False,pillar/news,News
32,global/commentisfree/2020/jan/23/china-coronavirus-sars-cover-up-beijing-disease-dissent,article,commentisfree,Opinion,2020-01-23T15:30:38Z,China’s response to the coronavirus shows what it learned from the Sars cover-up | Thomas Abraham,https://www.theguardian.com/global/commentisfree/2020/jan/23/china-coronavirus-sars-cover-up-beijing-disease-dissent,https://content.guardianapis.com/global/commentisfree/2020/jan/23/china-coronavirus-sars-cover-up-beijing-disease-dissent,False,pillar/opinion,Opinion
33,science/2020/jan/23/living-in-wuhan-coronavirus-outbreak-chinese,article,world,World news,2020-01-23T14:23:29Z,新型冠状病毒：现在武汉的情况怎么样?,https://www.theguardian.com/science/2020/jan/23/living-in-wuhan-coronavirus-outbreak-chinese,https://content.guardianapis.com/science/2020/jan/23/living-in-wuhan-coronavirus-outbreak-chinese,False,pillar/news,News
34,science/2020/jan/23/are-you-in-wuhan-tell-us-about-living-with-the-coronavirus-outbreak,article,world,World news,2020-01-23T14:22:16Z,Are you in Wuhan? Tell us about living with the coronavirus outbreak,https://www.theguardian.com/science/2020/jan/23/are-you-in-wuhan-tell-us-about-living-with-the-coronavirus-outbreak,https://content.guardianapis.com/science/2020/jan/23/are-you-in-wuhan-tell-us-about-living-with-the-coronavirus-outbreak,False,pillar/news,News
35,world/2020/jan/23/coronavirus-panic-and-anger-in-wuhan-as-china-orders-city-into-lockdown,article,world,World news,2020-01-23T11:30:53Z,Coronavirus: panic and anger in Wuhan as China orders city into lockdown,https://www.theguardian.com/world/2020/jan/23/coronavirus-panic-and-anger-in-wuhan-as-china-orders-city-into-lockdown,https://content.guardianapis.com/world/2020/jan/23/coronavirus-panic-and-anger-in-wuhan-as-china-orders-city-into-lockdown,False,pillar/news,News
36,us-news/2020/jan/23/us-briefing-wuhan-on-lockdown-trumps-travel-ban-and-bezos-hack,article,us-news,US news,2020-01-23T11:21:53Z,"US briefing: Wuhan on lockdown, Trump's travel ban and Bezos hack",https://www.theguardian.com/us-news/2020/jan/23/us-briefing-wuhan-on-lockdown-trumps-travel-ban-and-bezos-hack,https://content.guardianapis.com/us-news/2020/jan/23/us-briefing-wuhan-on-lockdown-trumps-travel-ban-and-bezos-hack,False,pillar/news,News
37,environment/2020/jan/23/appetite-for-warm-meat-drives-risk-of-disease-in-hong-kong-and-china,article,environment,Environment,2020-01-23T08:30:49Z,Appetite for 'warm meat' drives risk of disease in Hong Kong and China,https://www.theguardian.com/environment/2020/jan/23/appetite-for-warm-meat-drives-risk-of-disease-in-hong-kong-and-china,https://content.guardianapis.com/environment/2020/jan/23/appetite-for-warm-meat-drives-risk-of-disease-in-hong-kong-and-china,False,pillar/news,News
38,world/2020/jan/23/thursday-briefing-panic-in-wuhan-as-city-is-locked-down,article,world,World news,2020-01-23T06:30:45Z,Thursday briefing: Panic in Wuhan as city is locked down,https://www.theguardian.com/world/2020/jan/23/thursday-briefing-panic-in-wuhan-as-city-is-locked-down,https://content.guardianapis.com/world/2020/jan/23/thursday-briefing-panic-in-wuhan-as-city-is-locked-down,False,pillar/news,News
39,world/2020/jan/23/pacific-nations-prepare-for-coronavirus-arrival-after-devastating-measles-outbreak,article,world,World news,2020-01-23T04:49:41Z,Pacific nations still reeling from measles outbreak prepare for coronavirus,https://www.theguardian.com/world/2020/jan/23/pacific-nations-prepare-for-coronavirus-arrival-after-devastating-measles-outbreak,https://content.guardianapis.com/world/2020/jan/23/pacific-nations-prepare-for-coronavirus-arrival-after-devastating-measles-outbreak,False,pillar/news,News
40,world/2020/jan/22/coronavirus-china-measures-rein-spread-mutate-disease-death-toll,article,world,World news,2020-01-23T03:56:14Z,Coronavirus: China bars 11m residents from leaving city at centre of outbreak,https://www.theguardian.com/world/2020/jan/22/coronavirus-china-measures-rein-spread-mutate-disease-death-toll,https://content.guardianapis.com/world/2020/jan/22/coronavirus-china-measures-rein-spread-mutate-disease-death-toll,False,pillar/news,News
41,us-news/2020/jan/22/coronavirus-doctors-use-robot-to-treat-first-known-us-patient,article,us-news,US news,2020-01-23T00:28:29Z,Coronavirus outbreak: doctors use robot to treat first known US patient,https://www.theguardian.com/us-news/2020/jan/22/coronavirus-doctors-use-robot-to-treat-first-known-us-patient,https://content.guardianapis.com/us-news/2020/jan/22/coronavirus-doctors-use-robot-to-treat-first-known-us-patient,False,pillar/news,News
42,science/2020/jan/24/coronavirus-chinese-hospitals-in-chaos-as-lockdown-spreads-to-affect-25m-people,article,world,World news,2020-01-24T19:30:23Z,Coronavirus: death toll reaches 41 in China with first cases in Europe,https://www.theguardian.com/science/2020/jan/24/coronavirus-chinese-hospitals-in-chaos-as-lockdown-spreads-to-affect-25m-people,https://content.guardianapis.com/science/2020/jan/24/coronavirus-chinese-hospitals-in-chaos-as-lockdown-spreads-to-affect-25m-people,False,pillar/news,News
43,science/2020/jan/24/lessons-from-sars-outbreak-help-in-race-for-coronavirus-vaccine,article,world,World news,2020-01-24T18:11:52Z,Lessons from Sars outbreak help in race for coronavirus vaccine,https://www.theguardian.com/science/2020/jan/24/lessons-from-sars-outbreak-help-in-race-for-coronavirus-vaccine,https://content.guardianapis.com/science/2020/jan/24/lessons-from-sars-outbreak-help-in-race-for-coronavirus-vaccine,False,pillar/news,News
44,science/2020/jan/24/coronavirus-shakes-citizens-faith-in-chinese-government,article,world,World news,2020-01-24T18:03:16Z,Coronavirus shakes citizens' faith in Chinese government,https://www.theguardian.com/science/2020/jan/24/coronavirus-shakes-citizens-faith-in-chinese-government,https://content.guardianapis.com/science/2020/jan/24/coronavirus-shakes-citizens-faith-in-chinese-government,False,pillar/news,News
45,science/live/2020/jan/23/coronavirus-china-virus-flu-scotland-testing-wuhan-live-news-updates,liveblog,world,World news,2020-01-24T17:33:47Z,China coronavirus: 14 test negative in UK as military doctors sent to Wuhan – as it happened,https://www.theguardian.com/science/live/2020/jan/23/coronavirus-china-virus-flu-scotland-testing-wuhan-live-news-updates,https://content.guardianapis.com/science/live/2020/jan/23/coronavirus-china-virus-flu-scotland-testing-wuhan-live-news-updates,False,pillar/news,News
46,business/live/2020/jan/24/lagarde-georgieva-thunberg-mnuchin-davos-markets-uk-pmi-business-live,liveblog,business,Business,2020-01-24T16:37:47Z,Davos 2020: Greta Thunberg blasts climate inaction; Lagarde fears Brexit cliff edge - live updates,https://www.theguardian.com/business/live/2020/jan/24/lagarde-georgieva-thunberg-mnuchin-davos-markets-uk-pmi-business-live,https://content.guardianapis.com/business/live/2020/jan/24/lagarde-georgieva-thunberg-mnuchin-davos-markets-uk-pmi-business-live,False,pillar/news,News
47,games/2020/jan/24/pandemic-game-plague-inc-climbs-charts-after-coronavirus-outbreak,article,games,Games,2020-01-24T16:13:22Z,Pandemic game Plague Inc climbs charts after coronavirus outbreak,https://www.theguardian.com/games/2020/jan/24/pandemic-game-plague-inc-climbs-charts-after-coronavirus-outbreak,https://content.guardianapis.com/games/2020/jan/24/pandemic-game-plague-inc-climbs-charts-after-coronavirus-outbreak,False,pillar/arts,Arts
48,science/2020/jan/24/uk-coronavirus-checks-clear-14-people-china,article,world,World news,2020-01-24T15:25:55Z,"UK seeks 2,000 air passengers from Wuhan amid coronavirus fears",https://www.theguardian.com/science/2020/jan/24/uk-coronavirus-checks-clear-14-people-china,https://content.guardianapis.com/science/2020/jan/24/uk-coronavirus-checks-clear-14-people-china,False,pillar/news,News
49,science/2020/jan/24/calls-for-global-ban-wild-animal-markets-amid-coronavirus-outbreak,article,world,World news,2020-01-24T14:31:48Z,Calls for global ban on wild animal markets amid coronavirus outbreak,https://www.theguardian.com/science/2020/jan/24/calls-for-global-ban-wild-animal-markets-amid-coronavirus-outbreak,https://content.guardianapis.com/science/2020/jan/24/calls-for-global-ban-wild-animal-markets-amid-coronavirus-outbreak,False,pillar/news,News
50,science/2020/jan/24/i-felt-like-et-uk-man-surreal-coronavirus-quarantine,article,world,World news,2020-01-24T13:21:45Z,'I felt like ET': UK man describes surreal coronavirus quarantine,https://www.theguardian.com/science/2020/jan/24/i-felt-like-et-uk-man-surreal-coronavirus-quarantine,https://content.guardianapis.com/science/2020/jan/24/i-felt-like-et-uk-man-surreal-coronavirus-quarantine,False,pillar/news,News
51,science/2020/jan/24/life-under-lockdown-in-china-hospital-queues-and-empty-streets,article,world,World news,2020-01-24T12:36:35Z,Life under lockdown in China: hospital queues and empty streets,https://www.theguardian.com/science/2020/jan/24/life-under-lockdown-in-china-hospital-queues-and-empty-streets,https://content.guardianapis.com/science/2020/jan/24/life-under-lockdown-in-china-hospital-queues-and-empty-streets,False,pillar/news,News
52,science/2020/jan/24/chinese-city-wuhan-plans-to-build-coronavirus-hospital-in-six-days,article,world,World news,2020-01-24T12:14:52Z,Chinese city plans to build coronavirus hospital in days,https://www.theguardian.com/science/2020/jan/24/chinese-city-wuhan-plans-to-build-coronavirus-hospital-in-six-days,https://content.guardianapis.com/science/2020/jan/24/chinese-city-wuhan-plans-to-build-coronavirus-hospital-in-six-days,False,pillar/news,News
53,us-news/2020/jan/24/us-briefing-china-lockdown-grows-wildfires-and-american-neo-nazis,article,us-news,US news,2020-01-24T11:31:32Z,"US briefing: China's lockdown grows, wildfires and American neo-Nazis",https://www.theguardian.com/us-news/2020/jan/24/us-briefing-china-lockdown-grows-wildfires-and-american-neo-nazis,https://content.guardianapis.com/us-news/2020/jan/24/us-briefing-china-lockdown-grows-wildfires-and-american-neo-nazis,False,pillar/news,News
54,science/2020/jan/24/what-we-know-so-far-about-the-coronavirus-outbreak,article,world,World news,2020-01-24T09:40:54Z,What we know so far about the coronavirus outbreak,https://www.theguardian.com/science/2020/jan/24/what-we-know-so-far-about-the-coronavirus-outbreak,https://content.guardianapis.com/science/2020/jan/24/what-we-know-so-far-about-the-coronavirus-outbreak,False,pillar/news,News
55,science/2020/jan/24/coronavirus-uk-universities-issue-quarantine-warning-china-chinese-students-in-slugs,article,world,World news,2020-01-24T08:42:48Z,Coronavirus: UK universities issue quarantine warning to Chinese students,https://www.theguardian.com/science/2020/jan/24/coronavirus-uk-universities-issue-quarantine-warning-china-chinese-students-in-slugs,https://content.guardianapis.com/science/2020/jan/24/coronavirus-uk-universities-issue-quarantine-warning-china-chinese-students-in-slugs,False,pillar/news,News
56,business/live/2020/jan/23/davos-2020-javid-merkel-soros-us-brexit-trump-trade-wef-business-live,liveblog,business,Business,2020-01-24T07:40:57Z,Davos 2020: Greta Thunberg vs Mnuchin; Coronavirus fears; Soros's $1bn university - Day Three as it happened,https://www.theguardian.com/business/live/2020/jan/23/davos-2020-javid-merkel-soros-us-brexit-trump-trade-wef-business-live,https://content.guardianapis.com/business/live/2020/jan/23/davos-2020-javid-merkel-soros-us-brexit-trump-trade-wef-business-live,False,pillar/news,News
57,world/2020/jan/24/friday-briefing-china-suspends-transport-for-20m-people,article,world,World news,2020-01-24T06:19:57Z,Friday briefing: China suspends transport for 20m people,https://www.theguardian.com/world/2020/jan/24/friday-briefing-china-suspends-transport-for-20m-people,https://content.guardianapis.com/world/2020/jan/24/friday-briefing-china-suspends-transport-for-20m-people,False,pillar/news,News
58,world/2020/jan/24/chinese-state-media-downplays-coronavirus-as-xi-strikes-positive-tone,article,world,World news,2020-01-24T04:36:10Z,Chinese state media downplays coronavirus as Xi strikes positive tone,https://www.theguardian.com/world/2020/jan/24/chinese-state-media-downplays-coronavirus-as-xi-strikes-positive-tone,https://content.guardianapis.com/world/2020/jan/24/chinese-state-media-downplays-coronavirus-as-xi-strikes-positive-tone,False,pillar/news,News
59,world/2020/jan/23/coronavirus-panic-spreads-in-china-with-three-cities-in-lockdown,article,world,World news,2020-01-24T01:05:02Z,China virus: ten cities locked down and Beijing festivities scrapped,https://www.theguardian.com/world/2020/jan/23/coronavirus-panic-spreads-in-china-with-three-cities-in-lockdown,https://content.guardianapis.com/world/2020/jan/23/coronavirus-panic-spreads-in-china-with-three-cities-in-lockdown,False,pillar/news,News
60,science/2020/jan/25/scientists-race-to-find-out-how-wuhan-victims-became-ill-coronavirus,article,world,World news,2020-01-25T20:34:41Z,Scientists race to find out how Wuhan victims became ill,https://www.theguardian.com/science/2020/jan/25/scientists-race-to-find-out-how-wuhan-victims-became-ill-coronavirus,https://content.guardianapis.com/science/2020/jan/25/scientists-race-to-find-out-how-wuhan-victims-became-ill-coronavirus,False,pillar/news,News
61,science/live/2020/jan/25/coronavirus-china-death-tolls-rises-to-41-as-france-confirms-three-cases,liveblog,world,World news,2020-01-25T18:16:13Z,"Coronavirus: number infected hits 1,400 worldwide – today's developments",https://www.theguardian.com/science/live/2020/jan/25/coronavirus-china-death-tolls-rises-to-41-as-france-confirms-three-cases,https://content.guardianapis.com/science/live/2020/jan/25/coronavirus-china-death-tolls-rises-to-41-as-france-confirms-three-cases,False,pillar/news,News
62,science/2020/jan/25/coronavirus-academic-had-no-official-contact-on-return-from-china,article,world,World news,2020-01-25T18:00:25Z,Coronavirus: academic had no official contact on return from China,https://www.theguardian.com/science/2020/jan/25/coronavirus-academic-had-no-official-contact-on-return-from-china,https://content.guardianapis.com/science/2020/jan/25/coronavirus-academic-had-no-official-contact-on-return-from-china,False,pillar/news,News
63,science/2020/jan/25/coronavirus-puts-50m-people-in-china-under-lunar-new-year-lockdown,article,world,World news,2020-01-25T16:33:46Z,"Coronavirus spread accelerating in China, says Xi Jinping",https://www.theguardian.com/science/2020/jan/25/coronavirus-puts-50m-people-in-china-under-lunar-new-year-lockdown,https://content.guardianapis.com/science/2020/jan/25/coronavirus-puts-50m-people-in-china-under-lunar-new-year-lockdown,False,pillar/news,News
64,science/2020/jan/25/coronavirus-five-people-in-nsw-being-tested-for-deadly-disease,article,world,World news,2020-01-25T11:08:19Z,Coronavirus: three cases in NSW and one in Victoria as infection reaches Australia,https://www.theguardian.com/science/2020/jan/25/coronavirus-five-people-in-nsw-being-tested-for-deadly-disease,https://content.guardianapis.com/science/2020/jan/25/coronavirus-five-people-in-nsw-being-tested-for-deadly-disease,False,pillar/news,News
65,science/2020/jan/25/coronavirus-outbreak-doctor-in-wuhan-hospital-dies-as-army-medics-flown-in,article,world,World news,2020-01-25T07:30:32Z,Coronavirus outbreak: doctor in Wuhan hospital dies as army medics flown in,https://www.theguardian.com/science/2020/jan/25/coronavirus-outbreak-doctor-in-wuhan-hospital-dies-as-army-medics-flown-in,https://content.guardianapis.com/science/2020/jan/25/coronavirus-outbreak-doctor-in-wuhan-hospital-dies-as-army-medics-flown-in,False,pillar/news,News
